osm_id,name
n3508541333,"{""cs"": ""Mys Resser"", ""de"": ""Kap Resser"", ""en"": ""Cape Resser"", ""es"": ""Cabo Resser"", ""fr"": ""Cap Resser"", ""pl"": ""Przylądek Resser"", ""pt"": ""Kap Resser"", ""ru"": ""мыс Рессер"", ""tr"": ""Resser Burnu"", ""es_AR"": ""Cabo Resser"", ""pt_BR"": ""Kap Resser""}"
n3508541334,"{""cs"": ""Zátoka Lafayette"", ""de"": ""Lafayette-Bucht"", ""en"": ""Lafayette Bugt"", ""es"": ""Lafayette Bugt"", ""fr"": ""Baie de Lafayette"", ""pl"": ""Zatoka Lafayette"", ""pt"": ""Lafayette Bugt"", ""ru"": ""залиф Лафайет"", ""tr"": ""Lafayette Koyu"", ""es_AR"": ""Lafayette Bugt"", ""pt_BR"": ""Lafayette Bugt""}"
n3510243601,"{""cs"": ""Racksund"", ""de"": ""Racksund"", ""en"": ""Racksund"", ""es"": ""Racksund"", ""fr"": ""Racksund"", ""pl"": ""Racksund"", ""tr"": ""Racksund"", ""es_AR"": ""Racksund""}"
n3510820374,"{""en"": ""Rocky Mount"", ""es"": ""Rocky Mount"", ""pt"": ""Rocky Mount"", ""es_AR"": ""Rocky Mount"", ""pt_BR"": ""Rocky Mount""}"
n351090944,"{""cs"": ""Taghjijt"", ""de"": ""Taghjijt"", ""en"": ""Taghjijt"", ""es"": ""Taghjijt"", ""fr"": ""Taghjijt"", ""pl"": ""Taghjijt"", ""tr"": ""Taghjijt"", ""es_AR"": ""Taghjijt""}"
n351111110,"{""cs"": ""Guelmim"", ""de"": ""Guelmim"", ""en"": ""Guelmim"", ""es"": ""Guelmim"", ""fr"": ""Guelmim"", ""ja"": ""ゲルミン"", ""ko"": ""겔밈"", ""pl"": ""Guelmim"", ""ru"": ""Гулимин"", ""th"": ""เกลมิม"", ""tr"": ""Guelmim"", ""vi"": ""Guelmim"", ""es_AR"": ""Guelmim"", ""zh_TW"": ""古里明""}"
n351139352,"{""en"": ""Balazote"", ""ru"": ""Баласоте""}"
n351282610,"{""en"": ""Skidzyel"", ""ru"": ""Скидель""}"
n351346248,"{""cs"": ""Afif"", ""de"": ""Afif"", ""en"": ""Afif"", ""es"": ""Afif"", ""fr"": ""Afif"", ""ja"": ""アフィーフ"", ""ko"": ""아피프"", ""pl"": ""Afif"", ""ru"": ""Афиф"", ""th"": ""อาฟิฟ"", ""tr"": ""Afif"", ""vi"": ""Afif"", ""es_AR"": ""Afif"", ""zh_TW"": ""阿非夫""}"
n351488962,"{""cs"": ""Ouro Sogui"", ""de"": ""Ouro Sogui"", ""en"": ""Ouro Sogui"", ""es"": ""Ouro Sogui"", ""fr"": ""Ourossogui"", ""ja"": ""ウロ・ソーギ"", ""ko"": ""우로소구이"", ""pl"": ""Ouro Sogui"", ""ru"": ""Уро-Соги"", ""th"": ""อัวโรโซกุย"", ""tr"": ""Ouro Sogui"", ""vi"": ""Ouro Sogui"", ""es_AR"": ""Ouro Sogui"", ""zh_TW"": ""烏羅索吉""}"
n3516465670,"{""en"": ""Wollogorang"", ""ja"": ""ウォロンゴン"", ""th"": ""วอลโลโกราง"", ""vi"": ""Wollogorang"", ""zh_TW"": ""瓦魯格朗""}"
n351689667,"{""ja"": ""タルク・クアンタン"", ""th"": ""ทาลุค กวนตัน"", ""vi"": ""Taluk Kuantan"", ""zh_TW"": ""大路關丹""}"
n3517520436,"{""en"": ""Hasanabad-e Sugand"", ""ru"": ""Хасанабад-Ясуканд""}"
n3521483429,"{""cs"": ""Khash"", ""de"": ""Khash"", ""en"": ""Khash"", ""es"": ""Khash"", ""fr"": ""Khash"", ""pl"": ""Khash"", ""ru"": ""Хаш"", ""tr"": ""Haş"", ""es_AR"": ""Khash""}"
n3524664755,"{""en"": ""Chamac"", ""es"": ""Chamac"", ""pt"": ""Chamac"", ""es_AR"": ""Chamac"", ""pt_BR"": ""Chamac""}"
n3524729794,"{""en"": ""Angling Lake"", ""es"": ""Lago ANgling"", ""pt"": ""Lago Angling"", ""es_AR"": ""Lago ANgling"", ""pt_BR"": ""Lago Angling""}"
n352764186,"{""cs"": ""Zambezi"", ""de"": ""Zambezi"", ""en"": ""Zambezi"", ""es"": ""Zambezi"", ""fr"": ""Zambèze"", ""ja"": ""ザンベジ"", ""ko"": ""잠베지"", ""pl"": ""Zambezi"", ""ru"": ""Замбези"", ""th"": ""แซมเบซิ"", ""tr"": ""Zambezi"", ""vi"": ""Zambezi"", ""es_AR"": ""Zambezi"", ""zh_TW"": ""尚比西""}"
n352776308,"{""cs"": ""Pokachi"", ""de"": ""Pokachi"", ""en"": ""Pokachi"", ""es"": ""Pokachi"", ""fr"": ""Pokatchi"", ""pl"": ""Pokaczy"", ""ru"": ""Покачи"", ""tr"": ""Pokachi"", ""es_AR"": ""Pokachi""}"
n35293519,"{""en"": ""Oberwart"", ""ru"": ""Оберварт""}"
n352981793,"{""en"": ""Gvozdno"", ""ru"": ""Гвоздно""}"
n35298278,"{""en"": ""Geislingen an der Steige"", ""ru"": ""Гайслинген-ан-дер-Штайге""}"
n352985677,"{""cs"": ""Shri-Mohangarh"", ""de"": ""Shri-Mohangarh"", ""en"": ""Shri-Mohangarh"", ""es"": ""Shri-Mohangarh"", ""fr"": ""Shri Mohangarh"", ""ja"": ""シュリー・モハンガー"", ""ko"": ""슈리모한가르"", ""pl"": ""Shri-Mohangarh"", ""ru"": ""Шри-Мохангарх"", ""th"": ""ศรี โมฮันการ์"", ""tr"": ""Shri-Mohangarh"", ""vi"": ""Shri-Mohangarh"", ""es_AR"": ""Shri-Mohangarh"", ""zh_TW"": ""胥里莫亨格爾""}"
n353039871,"{""cs"": ""Kanniyakumari"", ""de"": ""Kanniyakumari"", ""en"": ""Kanniyakumari"", ""es"": ""Kanniyakumari"", ""fr"": ""Kânyâkumârî"", ""ja"": ""カンニヤークマリ"", ""ko"": ""카니야쿠마리"", ""pl"": ""Kanniyakumari"", ""pt"": ""Kanniyakumari"", ""ru"": ""Каньякумари"", ""th"": ""กันนิยากุมารี"", ""tr"": ""Kanniyakumari"", ""vi"": ""Kanniyakumari"", ""es_AR"": ""Kanniyakumari"", ""pt_BR"": ""Kanniyakumari"", ""zh_TW"": ""科摩林角""}"
n3530999250,"{""en"": ""Galv"", ""ru"": ""Гальв""}"
n353119638,"{""cs"": ""Bandar-e Jask"", ""de"": ""Bandar-e Jask"", ""en"": ""Bandar-e Jask"", ""es"": ""Bandar-e Jask"", ""fr"": ""Bandar-e Jask"", ""ja"": ""バンダレ・ジャースク"", ""pl"": ""Dżask"", ""ru"": ""Джаск"", ""th"": ""บันดาร์ อี จัส"", ""tr"": ""Bandar-e Jask"", ""vi"": ""Bandar-e Jask"", ""es_AR"": ""Bandar-e Jask"", ""zh_TW"": ""賈斯克""}"
n35315221,"{""en"": ""La Robla"", ""ru"": ""Ла-Робла""}"
n353177210,"{""en"": ""Chkalovsk"", ""ru"": ""Чкаловск""}"
n3532605827,"{""en"": ""Mount Chamberlin"", ""es"": ""Mount Chamberlin"", ""pt"": ""Mount Chamberlin"", ""es_AR"": ""Mount Chamberlin"", ""pt_BR"": ""Mount Chamberlin""}"
n3532605828,"{""en"": ""Mount Isto"", ""es"": ""Mount Isto"", ""pt"": ""Mount Isto"", ""es_AR"": ""Mount Isto"", ""pt_BR"": ""Mount Isto""}"
n3532605829,"{""en"": ""Mount Michelson"", ""es"": ""Mount Michelson"", ""pt"": ""Mount Michelson"", ""es_AR"": ""Mount Michelson"", ""pt_BR"": ""Mount Michelson""}"
n353281907,"{""cs"": ""Bonduigi"", ""de"": ""Bonduigi"", ""en"": ""Bonduigi"", ""es"": ""Bonduigi"", ""fr"": ""Bonduigi"", ""ja"": ""ボンディギ"", ""ko"": ""본두이기"", ""pl"": ""Bonduigi"", ""ru"": ""Бондуиги"", ""th"": ""บอนดุยกิ"", ""tr"": ""Bonduigi"", ""vi"": ""Bonduigi"", ""es_AR"": ""Bonduigi"", ""zh_TW"": ""邦杜吉""}"
n353439335,"{""en"": ""Kraljevo"", ""ru"": ""Кралево""}"
n3540107673,"{""cs"": ""Khinjan"", ""de"": ""Khinjan"", ""en"": ""Khinjan"", ""es"": ""Khinjan"", ""fr"": ""Khinjan"", ""ja"": ""キンジャン"", ""pl"": ""Khinjan"", ""ru"": ""Хинджан"", ""th"": ""คินจาน"", ""tr"": ""Khinjan"", ""vi"": ""Khinjan"", ""es_AR"": ""Khinjan"", ""zh_TW"": ""辛占""}"
n354111410,"{""cs"": ""Krusevac"", ""de"": ""Krusevac"", ""en"": ""Krusevac"", ""es"": ""Krusevac"", ""fr"": ""Kruševac"", ""pl"": ""Kruszewac"", ""ru"": ""Крушевац"", ""tr"": ""Krusevac"", ""es_AR"": ""Krusevac""}"
n3542558126,"{""cs"": ""Khwajah-Rauf"", ""de"": ""Khwajah-Rauf"", ""en"": ""Khwajah-Rauf"", ""es"": ""Khwajah-Rauf"", ""fr"": ""Khwajah Ra'uf"", ""ja"": ""カワジャ＝ラウフ"", ""pl"": ""Khwajah-Rauf"", ""ru"": ""Хваджа-Рауф"", ""th"": ""ควาจา รัฟ"", ""tr"": ""Hoca Rauf"", ""vi"": ""Khwajah-Rauf"", ""es_AR"": ""Khwajah-Rauf"", ""zh_TW"": ""瓜杰勞夫""}"
n354536151,"{""en"": ""Cue"", ""ja"": ""キュー"", ""th"": ""คิว"", ""vi"": ""Cue"", ""zh_TW"": ""克尤""}"
n3546092830,"{""cs"": ""Kuybyshev"", ""de"": ""Kuybyshev"", ""en"": ""Kuybyshev"", ""es"": ""Kuybyshev"", ""fr"": ""Kouïbychev"", ""pl"": ""Kujbyszew"", ""ru"": ""Куйбышев"", ""tr"": ""Kuybyshev"", ""es_AR"": ""Kuybyshev""}"
n35469724,"{""en"": ""Geraldton"", ""ja"": ""ジェラルトン"", ""th"": ""เจอรัลตัน"", ""vi"": ""Geraldton"", ""zh_TW"": ""傑拉爾頓""}"
n3547539382,"{""cs"": ""Shibao"", ""de"": ""Shibao"", ""en"": ""Shibao"", ""es"": ""Shibao"", ""fr"": ""Shibao"", ""ja"": ""石宝"", ""ko"": ""시바오"", ""pl"": ""Shibao"", ""ru"": ""Шибао"", ""th"": ""ชื่อเป่า"", ""tr"": ""Shibao"", ""vi"": ""Shibao"", ""es_AR"": ""Shibao"", ""zh_TW"": ""石寶""}"
n354760293,"{""cs"": ""Zarechensk"", ""de"": ""Zarechensk"", ""en"": ""Zarechensk"", ""es"": ""Zarechensk"", ""fr"": ""Zaretchensk"", ""pl"": ""Zarjeczensk"", ""ru"": ""Зареченск"", ""tr"": ""Zarechensk"", ""es_AR"": ""Zarechensk""}"
n35487217,"{""cs"": ""Knarvik"", ""de"": ""Knarvik"", ""en"": ""Knarvik"", ""es"": ""Knarvik"", ""fr"": ""Knarvik"", ""pl"": ""Knarvik"", ""ru"": ""Кнарвик"", ""tr"": ""Knarvik"", ""es_AR"": ""Knarvik""}"
n354872619,"{""cs"": ""Zouerat"", ""de"": ""Zouerat"", ""en"": ""Zouérat"", ""es"": ""Zouerat"", ""fr"": ""Zouerate"", ""ja"": ""ズエラット"", ""ko"": ""주레라트"", ""pl"": ""Zuwirat"", ""ru"": ""Зуэрат"", ""th"": ""โซรัต"", ""tr"": ""Zouerat"", ""vi"": ""Zouérat"", ""es_AR"": ""Zouerat"", ""zh_TW"": ""祖埃拉特""}"
n3548990761,"{""cs"": ""Kumaporog"", ""de"": ""Kumaporog"", ""en"": ""Kumaporog"", ""es"": ""Kumaporog"", ""fr"": ""Kumaporog"", ""pl"": ""Kumaporog"", ""ru"": ""Кумапорог"", ""tr"": ""Kumaporog"", ""es_AR"": ""Kumaporog""}"
n3549100584,"{""cs"": ""Meybod"", ""de"": ""Meybod"", ""en"": ""Meybod"", ""es"": ""Meybod"", ""fr"": ""Meybod"", ""ja"": ""メイボッド"", ""pl"": ""Mejbod"", ""ru"": ""Мейбод"", ""th"": ""เมย์บด"", ""tr"": ""Meybod"", ""vi"": ""Meybod"", ""es_AR"": ""Meybod"", ""zh_TW"": ""梅博德""}"
n354931165,"{""en"": ""San Felipe"", ""es"": ""San Felipe"", ""pt"": ""San Felipe"", ""es_AR"": ""San Felipe"", ""pt_BR"": ""San Felipe""}"
n355204110,"{""en"": ""Szigetvár"", ""ru"": ""Сигетвар""}"
n3553769308,"{""en"": ""Alzira"", ""ru"": ""Альсира""}"
n3554636995,"{""cs"": ""Tromsø"", ""de"": ""Tromsø"", ""en"": ""Tromsø"", ""es"": ""Tromsø"", ""fr"": ""Tromsø"", ""pl"": ""Tromsø"", ""ru"": ""Тромсё"", ""tr"": ""Tromsø"", ""es_AR"": ""Tromsø""}"
n355658943,"{""cs"": ""Šumerlja"", ""de"": ""Schumerlja"", ""en"": ""Shumerlya"", ""es"": ""Shumerlya"", ""fr"": ""Choumerlia"", ""pl"": ""Szumerlia"", ""ru"": ""Шумерля"", ""tr"": ""Shumerlya"", ""es_AR"": ""Shumerlya""}"
n355945765,"{""cs"": ""Venyov"", ""de"": ""Venyov"", ""en"": ""Venyov"", ""es"": ""Venyov"", ""fr"": ""Veniov"", ""pl"": ""Wenjow"", ""ru"": ""Венёв"", ""tr"": ""Venyov"", ""es_AR"": ""Venyov""}"
n3559629265,"{""en"": ""San Antonio del Bravo"", ""es"": ""San Antonio del Bravo"", ""pt"": ""San Antonio del Bravo"", ""es_AR"": ""San Antonio del Bravo"", ""pt_BR"": ""San Antonio del Bravo""}"
n356420273,"{""en"": ""Duns"", ""ru"": ""Данс""}"
n356482467,"{""cs"": ""Borisovo Sudskoye"", ""de"": ""Borisovo Sudskoye"", ""en"": ""Borisovo Sudskoye"", ""es"": ""Borisovo Sudskoye"", ""fr"": ""Borisovo Sudskoye"", ""pl"": ""Borisowo-Sudskoje"", ""ru"": ""Борисово-Судское"", ""tr"": ""Borisovo Sudskoye"", ""es_AR"": ""Borisovo Sudskoye""}"
n356482509,"{""cs"": ""Boksitogorsk"", ""de"": ""Boksitogorsk"", ""en"": ""Boksitogorsk"", ""es"": ""Boksitogorsk"", ""fr"": ""Boksitogorsk"", ""pl"": ""Boksitogorsk"", ""ru"": ""Бокситогорск"", ""tr"": ""Boksitogorsk"", ""es_AR"": ""Boksitogorsk""}"
n356482518,"{""en"": ""Uzhuga"", ""ru"": ""Ужуга""}"
n356482525,"{""cs"": ""Kologriv"", ""de"": ""Kologriv"", ""en"": ""Kologriv"", ""es"": ""Kologriv"", ""fr"": ""Kologriv"", ""pl"": ""Kołogryw"", ""ru"": ""Кологрив"", ""tr"": ""Kologriv"", ""es_AR"": ""Kologriv""}"
n356482533,"{""cs"": ""Vesyegonsk"", ""de"": ""Vesyegonsk"", ""en"": ""Vesyegonsk"", ""es"": ""Vesyegonsk"", ""fr"": ""Vessiegonsk"", ""pl"": ""Wiesegońsk"", ""ru"": ""Весьегонск"", ""tr"": ""Vesyegonsk"", ""es_AR"": ""Vesyegonsk""}"
n356482537,"{""cs"": ""Čuchloma"", ""de"": ""Tschuchloma"", ""en"": ""Chukhloma"", ""es"": ""Chukhloma"", ""fr"": ""Tchoukhloma"", ""pl"": ""Czuchłoma"", ""ru"": ""Чухлома"", ""tr"": ""Chukhloma"", ""es_AR"": ""Chukhloma""}"
n356482541,"{""en"": ""Vokhtoga"", ""ru"": ""Вохтога""}"
n356482546,"{""en"": ""Lyubim"", ""ru"": ""Любим""}"
n356482549,"{""cs"": ""Buy"", ""de"": ""Buy"", ""en"": ""Buy"", ""es"": ""Buy"", ""fr"": ""Buy"", ""pl"": ""Buj"", ""ru"": ""Буй"", ""tr"": ""Buy"", ""es_AR"": ""Buy""}"
n356482553,"{""cs"": ""Galich"", ""de"": ""Galich"", ""en"": ""Galich"", ""es"": ""Galich"", ""fr"": ""Galitch"", ""pl"": ""Galicz"", ""ru"": ""Галич"", ""tr"": ""Galich"", ""es_AR"": ""Galich""}"
n356482562,"{""cs"": ""Neya"", ""de"": ""Neya"", ""en"": ""Neya"", ""es"": ""Neya"", ""fr"": ""Neïa"", ""pl"": ""Nieja"", ""ru"": ""Нея"", ""tr"": ""Neya"", ""es_AR"": ""Neya""}"
n356482594,"{""cs"": ""Krasnyj Cholm"", ""de"": ""Krasny Cholm"", ""en"": ""Krasny Kholm"", ""es"": ""Krasny Kholm"", ""fr"": ""Krasny Kholm"", ""pl"": ""Krasnyj Cholm"", ""ru"": ""Красный Холм"", ""tr"": ""Krasny Kholm"", ""es_AR"": ""Krasny Kholm""}"
n356482600,"{""en"": ""Berezayka"", ""ru"": ""Березайка""}"
n356482608,"{""en"": ""Unzha"", ""ru"": ""Унжа""}"
n356482613,"{""en"": ""Timoshino"", ""ru"": ""Тимошино""}"
n356482634,"{""cs"": ""Zavolžsk"", ""de"": ""Sawolschsk"", ""en"": ""Zavolzhsk"", ""es"": ""Zavolzhsk"", ""fr"": ""Zavoljsk"", ""pl"": ""Zawołżsk"", ""ru"": ""Заволжск"", ""tr"": ""Zavolzhsk"", ""es_AR"": ""Zavolzhsk""}"
n356482640,"{""cs"": ""Bezhetsk"", ""de"": ""Bezhetsk"", ""en"": ""Bezhetsk"", ""es"": ""Bezhetsk"", ""fr"": ""Bejetsk"", ""pl"": ""Bieżeck"", ""ru"": ""Бежецк"", ""tr"": ""Bezhetsk"", ""es_AR"": ""Bezhetsk""}"
n356482665,"{""cs"": ""Kineshma"", ""de"": ""Kineshma"", ""en"": ""Kineshma"", ""es"": ""Kineshma"", ""fr"": ""Kinechma"", ""pl"": ""Kineszma"", ""ru"": ""Кинешма"", ""tr"": ""Kineshma"", ""es_AR"": ""Kineshma""}"
n356482677,"{""en"": ""Firovo"", ""ru"": ""Фирово""}"
n356482685,"{""en"": ""Spirovo"", ""ru"": ""Спирово""}"
n356482688,"{""cs"": ""Nerekhta"", ""de"": ""Nerekhta"", ""en"": ""Nerekhta"", ""es"": ""Nerekhta"", ""fr"": ""Nerekhta"", ""pl"": ""Nierechta"", ""ru"": ""Нерехта"", ""tr"": ""Nerekhta"", ""es_AR"": ""Nerekhta""}"
n356482697,"{""cs"": ""Jurjevets"", ""de"": ""Jurjewez"", ""en"": ""Yuryevets"", ""es"": ""Yuryevets"", ""fr"": ""Iourievets"", ""pl"": ""Jurjewiec"", ""ru"": ""Юрьевец"", ""tr"": ""Yuryevets"", ""es_AR"": ""Yuryevets""}"
n356482705,"{""en"": ""Privolzhsk"", ""ru"": ""Приволжск""}"
n356482716,"{""en"": ""Furmanov"", ""ru"": ""Фурманов""}"
n356482722,"{""en"": ""Kalashnikovo"", ""ru"": ""Калашниково""}"
n356482725,"{""ru"": ""Гаврилов-Ям""}"
n356482731,"{""en"": ""Kuvshinovo"", ""ru"": ""Кувшиново""}"
n356482739,"{""en"": ""Puchezh"", ""ru"": ""Пучеж""}"
n356482743,"{""en"": ""Pistsovo"", ""ru"": ""Писцово""}"
n356482756,"{""en"": ""Vichuga"", ""ru"": ""Вичуга""}"
n356482758,"{""en"": ""Likhoslavl"", ""ru"": ""Лихославль""}"
n356482767,"{""en"": ""Porechye-Rybnoye"", ""ru"": ""Поречье-Рыбное""}"
n356482776,"{""en"": ""Bologovo"", ""ru"": ""Бологово""}"
n356482792,"{""cs"": ""Teykovo"", ""de"": ""Teykovo"", ""en"": ""Teykovo"", ""es"": ""Teykovo"", ""fr"": ""Teïkovo"", ""pl"": ""Tejkowo"", ""ru"": ""Тейково"", ""tr"": ""Teykovo"", ""es_AR"": ""Teykovo""}"
n356482812,"{""en"": ""Lezhnevo"", ""ru"": ""Лежнево""}"
n356482828,"{""en"": ""Palekh"", ""ru"": ""Палех""}"
n356482846,"{""en"": ""Yuzha"", ""ru"": ""Южа""}"
n356482849,"{""cs"": ""Andreapol"", ""de"": ""Andreapol"", ""en"": ""Andreapol"", ""es"": ""Andreapol"", ""fr"": ""Andreapol"", ""pl"": ""Andreapol"", ""ru"": ""Андреаполь"", ""tr"": ""Andreapol"", ""es_AR"": ""Andreapol""}"
n356482851,"{""en"": ""Gorodets"", ""ru"": ""Городец""}"
n356482858,"{""en"": ""Savino"", ""ru"": ""Савино""}"
n356482872,"{""en"": ""Kantaurovo"", ""ru"": ""Кантаурово""}"
n356482886,"{""en"": ""Kolobovo"", ""ru"": ""Колобово""}"
n356482893,"{""cs"": ""Toropets"", ""de"": ""Toropets"", ""en"": ""Toropets"", ""es"": ""Toropets"", ""fr"": ""Toropets"", ""pl"": ""Toropec"", ""ru"": ""Торопец"", ""tr"": ""Toropets"", ""es_AR"": ""Toropets""}"
n356482920,"{""en"": ""Zapadnaya Dvina"", ""ru"": ""Западная Двина""}"
n356482973,"{""en"": ""Kameshkovo"", ""ru"": ""Камешково""}"
n356483013,"{""cs"": ""Kstovo"", ""de"": ""Kstovo"", ""en"": ""Kstovo"", ""es"": ""Kstovo"", ""fr"": ""Kstovo"", ""pl"": ""Kstowo"", ""ru"": ""Кстово"", ""tr"": ""Kstovo"", ""es_AR"": ""Kstovo""}"
n356483022,"{""cs"": ""Olenino"", ""de"": ""Olenino"", ""en"": ""Olenino"", ""es"": ""Olenino"", ""fr"": ""Olenino"", ""pl"": ""Olenino"", ""ru"": ""Оленино"", ""tr"": ""Olenino"", ""es_AR"": ""Olenino""}"
n356483039,"{""en"": ""Monastyrshchina"", ""ru"": ""Монастырщина""}"
n356483058,"{""en"": ""Bogorodsk"", ""ru"": ""Богородск""}"
n356483077,"{""en"": ""Selechnya"", ""ru"": ""Селечня""}"
n356483106,"{""en"": ""Voronok"", ""ru"": ""Воронок""}"
n356483109,"{""en"": ""Altukhovo"", ""ru"": ""Алтухово""}"
n3566064553,"{""ru"": ""Чаоян""}"
n356772181,"{""cs"": ""Mikhaylovka"", ""de"": ""Mikhaylovka"", ""en"": ""Mikhaylovka"", ""es"": ""Mikhaylovka"", ""fr"": ""Mikhaïlovka"", ""pl"": ""Michaiłowka"", ""ru"": ""Михайловка"", ""tr"": ""Mikhaylovka"", ""es_AR"": ""Mikhaylovka""}"
n356772219,"{""en"": ""Mitrofanovka"", ""ru"": ""Митрофановка""}"
n356772226,"{""en"": ""Shumilinskaya"", ""ru"": ""Шумилинская""}"
n356772252,"{""cs"": ""Migulinskaya"", ""de"": ""Migulinskaya"", ""en"": ""Migulinskaya"", ""es"": ""Migulinskaya"", ""fr"": ""Migulinskaya"", ""pl"": ""Migulinskaja"", ""ru"": ""Мигулинская"", ""tr"": ""Migulinskaya"", ""es_AR"": ""Migulinskaya""}"
n356772271,"{""cs"": ""Vyoshenskaya"", ""de"": ""Vyoshenskaya"", ""en"": ""Vyoshenskaya"", ""es"": ""Vyoshenskaya"", ""fr"": ""Vyoshenskaya"", ""pl"": ""Wioszenskaja"", ""ru"": ""Вёшенская"", ""tr"": ""Vyoshenskaya"", ""es_AR"": ""Vyoshenskaya""}"
n356772279,"{""en"": ""Serafimovich"", ""ru"": ""Серафимович""}"
n356772282,"{""en"": ""Ust-Khopyorskaya"", ""ru"": ""Усть-Хопёрская""}"
n356772330,"{""en"": ""Shramovka"", ""ru"": ""Шрамовка""}"
n356772353,"{""en"": ""Kumylzhenskaya"", ""ru"": ""Кумылженская""}"
n356772362,"{""cs"": ""Olchovka"", ""de"": ""Olchowka"", ""en"": ""Olkhovka"", ""es"": ""Olkhovka"", ""fr"": ""Olkhovka"", ""pl"": ""Olchówka"", ""ru"": ""Ольховка"", ""tr"": ""Olkhovka"", ""es_AR"": ""Olkhovka""}"
n356772386,"{""en"": ""Glazunovskaya"", ""ru"": ""Глазуновская""}"
n356772395,"{""cs"": ""Kantemirovka"", ""de"": ""Kantemirovka"", ""en"": ""Kantemirovka"", ""es"": ""Kantemirovka"", ""fr"": ""Kantemirovka"", ""pl"": ""Kantemirowka"", ""ru"": ""Кантемировка"", ""tr"": ""Kantemirovka"", ""es_AR"": ""Kantemirovka""}"
n356772399,"{""en"": ""Vetyutnev"", ""ru"": ""Ветютнев""}"
n356772406,"{""en"": ""Kalmykovsky"", ""ru"": ""Калмыковский""}"
n356772437,"{""cs"": ""Dubovka"", ""de"": ""Dubovka"", ""en"": ""Dubovka"", ""es"": ""Dubovka"", ""fr"": ""Doubovka"", ""pl"": ""Dubowka"", ""ru"": ""Дубовка"", ""tr"": ""Dubovka"", ""es_AR"": ""Dubovka""}"
n356772481,"{""cs"": ""Ilovlya"", ""de"": ""Ilovlya"", ""en"": ""Ilovlya"", ""es"": ""Ilovlya"", ""fr"": ""Ilovlya"", ""pl"": ""Iłowłja"", ""ru"": ""Иловля"", ""tr"": ""Ilovlya"", ""es_AR"": ""Ilovlya""}"
n356772499,"{""en"": ""Setraki"", ""ru"": ""Сетраки""}"
n356772503,"{""en"": ""Chertkovo"", ""ru"": ""Чертково""}"
n356772506,"{""cs"": ""Bokovskaya"", ""de"": ""Bokovskaya"", ""en"": ""Bokovskaya"", ""es"": ""Bokovskaya"", ""fr"": ""Bokovskaya"", ""pl"": ""Bokowskaja"", ""ru"": ""Боковская"", ""tr"": ""Bokovskaya"", ""es_AR"": ""Bokovskaya""}"
n356772521,"{""en"": ""Milyutinskaya"", ""ru"": ""Милютинская""}"
n356772529,"{""en"": ""Kolodezi"", ""ru"": ""Колодези""}"
n356772542,"{""en"": ""Chirskiy"", ""ru"": ""Чирский""}"
n356772546,"{""cs"": ""Oblivskaja"", ""de"": ""Oblivskaya"", ""en"": ""Oblivskaya"", ""es"": ""Oblivskaya"", ""fr"": ""Oblivskaya"", ""pl"": ""Obliwskaja"", ""ru"": ""Обливская"", ""tr"": ""Oblivskaya"", ""es_AR"": ""Oblivskaya""}"
n356772579,"{""en"": ""Krivorozhye"", ""ru"": ""Криворожье""}"
n356772595,"{""cs"": ""Surovikino"", ""de"": ""Surovikino"", ""en"": ""Surovikino"", ""es"": ""Surovikino"", ""fr"": ""Sourovikino"", ""pl"": ""Surowikino"", ""ru"": ""Суровикино"", ""tr"": ""Surovikino"", ""es_AR"": ""Surovikino""}"
n356772614,"{""en"": ""Gukovo"", ""ru"": ""Гуково""}"
n356772629,"{""en"": ""Tatsinskaya"", ""ru"": ""Тацинская""}"
n356772687,"{""cs"": ""Morozovsk"", ""de"": ""Morozovsk"", ""en"": ""Morozovsk"", ""es"": ""Morozovsk"", ""fr"": ""Morozovsk"", ""pl"": ""Morozowsk"", ""ru"": ""Морозовск"", ""tr"": ""Morozovsk"", ""es_AR"": ""Morozovsk""}"
n356772708,"{""en"": ""Chernyshkovskiy"", ""ru"": ""Чернышковский""}"
n356772713,"{""en"": ""Logovskiy"", ""ru"": ""Логовский""}"
n356772725,"{""cs"": ""Svetly Jar"", ""de"": ""Svetly Yar"", ""en"": ""Svetly Yar"", ""es"": ""Svetly Yar"", ""fr"": ""Svetly Yar"", ""pl"": ""Swietły Jar"", ""ru"": ""Светлый Яр"", ""tr"": ""Svetly Yar"", ""es_AR"": ""Svetly Yar""}"
n356772765,"{""cs"": ""Kotelnikovo"", ""de"": ""Kotelnikowo"", ""en"": ""Kotelnikovo"", ""es"": ""Kotelnikovo"", ""fr"": ""Kotelnikovo"", ""pl"": ""Kotelnikowo"", ""ru"": ""Котельниково"", ""tr"": ""Kotelnikovo"", ""es_AR"": ""Kotelnikovo""}"
n356772847,"{""ru"": ""Фомин""}"
n356772848,"{""en"": ""Kirovskaya"", ""ru"": ""Кировская""}"
n356772879,"{""en"": ""Kuibysheve"", ""ru"": ""Куйбышево""}"
n356772891,"{""en"": ""Lakedemonovka"", ""ru"": ""Лакедемоновка""}"
n356772903,"{""en"": ""Bolshaya Martynovka"", ""ru"": ""Большая Мартыновка""}"
n356772907,"{""en"": ""Sirotskiy"", ""ru"": ""Сиротский""}"
